BinStart,BinEnd,AvgCurrent_mA
6810400,6810500,106.25
6810500,6810600,177.0
6810600,6810700,121.66666666666667
6810700,6810800,106.25
6810800,6810900,240.0
6811200,6811300,45.0
6811300,6811400,130.0
6811800,6811900,240.0
6812200,6812300,240.0
6812600,6812700,240.0
6813100,6813200,240.0
6813600,6813700,72.5
6813700,6813800,81.66666666666667
6813800,6813900,165.0
6813900,6814000,32.5
6814000,6814100,174.0
6814100,6814200,136.25
6814200,6814300,240.0
6814600,6814700,240.0
6815100,6815200,240.0
6815500,6815600,146.25
6815600,6815700,106.25
6815700,6815800,145.0
6815800,6815900,240.0
6816200,6816300,240.0
6816700,6816800,240.0
6817100,6817200,45.0
6817200,6817300,176.25
6817300,6817400,130.0
6817700,6817800,45.0
6817800,6817900,170.0
6817900,6818000,170.0
6818000,6818100,132.5
6818100,6818200,88.0
6818200,6818300,100.0
6818300,6818400,240.0
6818800,6818900,240.0
6819200,6819300,45.0
6819300,6819400,132.5
6819500,6819600,112.5
6819600,6819700,32.5
6819700,6819800,176.25
6819800,6819900,146.66666666666666
6820300,6820400,125.0
6820400,6820500,32.5
6820500,6820600,118.0
6820600,6820700,155.0
6821100,6821200,125.0
6821200,6821300,28.333333333333332
6821300,6821400,106.25
6821400,6821500,240.0
6821800,6821900,112.5
6821900,6822000,126.66666666666667
6822000,6822100,130.0
6822100,6822200,151.0
6822600,6822700,105.0
6822700,6822800,98.75
6822800,6822900,130.0
6823200,6823300,240.0
6823700,6823800,125.0
6823800,6823900,32.5
6823900,6824000,147.5
6824400,6824500,240.0
6824800,6824900,240.0
6825300,6825400,240.0
6825700,6825800,142.5
6825800,6825900,140.0
6825900,6826000,105.0
6826000,6826100,172.5
6826100,6826200,130.0
6826500,6826600,45.0
6826600,6826700,140.0
6826700,6826800,240.0
6827200,6827300,240.0
6827600,6827700,130.0
6827700,6827800,168.75
6827800,6827900,81.66666666666667
6827900,6828000,121.66666666666667
6828000,6828100,240.0
6828400,6828500,45.0
6828500,6828600,180.0
6828600,6828700,176.25
6828700,6828800,126.66666666666667
6828800,6828900,240.0
6829200,6829300,240.0
6829600,6829700,45.0
6829700,6829800,20.0
6829800,6829900,45.0
6829900,6830000,106.25
6830000,6830100,118.0
6830100,6830200,76.66666666666667
6830200,6830300,146.66666666666666
6830700,6830800,138.75
6830800,6830900,115.0
6830900,6831000,32.5
6831000,6831100,66.25
6831100,6831200,130.0
6831200,6831300,102.5
6831300,6831400,171.0
6831400,6831500,130.0
6831900,6832000,125.0
6832000,6832100,92.5
6832100,6832200,147.0
6832200,6832300,121.66666666666667
6832300,6832400,76.66666666666667
6832400,6832500,240.0
6832800,6832900,240.0
6833300,6833400,240.0
6833700,6833800,130.0
6833800,6833900,76.66666666666667
6833900,6834000,174.0
6834000,6834100,165.0
6834100,6834200,62.5
6834200,6834300,45.0
6834300,6834400,180.0
6834400,6834500,154.0
6834900,6835000,32.5
6835000,6835100,135.0
6835100,6835200,130.0
6835600,6835700,130.0
6835700,6835800,171.0
6835800,6835900,32.5
6835900,6836000,175.0
6836000,6836100,180.0
6836100,6836200,130.0
6836500,6836600,240.0
6837000,6837100,117.5
6837500,6837600,81.66666666666667
6837600,6837700,240.0
6838100,6838200,45.0
6838200,6838300,154.0
6838700,6838800,130.0
6838800,6838900,136.25
6838900,6839000,240.0
6839300,6839400,112.5
6839400,6839500,136.0
6839500,6839600,240.0
6839900,6840000,32.5
6840000,6840100,135.0
6840100,6840200,141.66666666666666
6840600,6840700,240.0
6841000,6841100,130.0
6841100,6841200,141.66666666666666
6841600,6841700,150.0
6841700,6841800,81.66666666666667
6841800,6841900,32.5
6841900,6842000,76.66666666666667
6842000,6842100,174.0
6842100,6842200,170.0
6842200,6842300,145.0
6842300,6842400,76.66666666666667
6842400,6842500,240.0
6842800,6842900,240.0
6843300,6843400,106.25
6843400,6843500,240.0
6843900,6844000,240.0
6844300,6844400,240.0
6844700,6844800,105.0
6844800,6844900,98.75
6844900,6845000,121.66666666666667
6845000,6845100,240.0
6845400,6845500,105.0
6845500,6845600,176.25
6845600,6845700,132.5
6845700,6845800,240.0
6846100,6846200,240.0
6846500,6846600,240.0
6847000,6847100,45.0
6847100,6847200,102.5
6847200,6847300,174.0
6847300,6847400,76.66666666666667
6847400,6847500,81.66666666666667
6847500,6847600,150.83333333333334
6847600,6847700,125.0
6847700,6847800,165.0
6847800,6847900,102.5
6847900,6848000,81.66666666666667
6848000,6848100,180.0
6848100,6848200,118.0
6848200,6848300,130.0
6848600,6848700,105.0
6848700,6848800,121.66666666666667
6848800,6848900,36.666666666666664
6848900,6849000,62.5
6849000,6849100,240.0
6849400,6849500,45.0
6849500,6849600,136.25
6849600,6849700,240.0
6850100,6850200,240.0
6850600,6850700,240.0
6851000,6851100,240.0
6851400,6851500,130.0
6851500,6851600,172.5
6851600,6851700,142.0
6851700,6851800,76.66666666666667
6851800,6851900,102.5
6851900,6852000,135.0
6852000,6852100,136.25
6852100,6852200,240.0
6852600,6852700,81.66666666666667
6852700,6852800,105.0
6852800,6852900,172.5
6852900,6853000,130.0
6853400,6853500,147.0
6853500,6853600,142.0
6853600,6853700,240.0
6854000,6854100,112.5
6854100,6854200,128.75
6854200,6854300,240.0
6854600,6854700,125.0
6854700,6854800,32.5
6854800,6854900,168.0
6854900,6855000,157.0
6855400,6855500,102.5
6855500,6855600,240.0
6855900,6856000,45.0
6856000,6856100,130.0
6856400,6856500,240.0
6856900,6857000,240.0
6857300,6857400,240.0
6857700,6857800,240.0
6858200,6858300,81.66666666666667
6858300,6858400,240.0
6858700,6858800,45.0
6858800,6858900,180.0
6858900,6859000,32.5
6859000,6859100,130.0
6859500,6859600,36.666666666666664
6859600,6859700,172.5
6859700,6859800,172.5
6859800,6859900,76.66666666666667
6859900,6860000,180.0
6860000,6860100,172.5
6860100,6860200,92.5
6860200,6860300,144.0
6860300,6860400,147.5
6860800,6860900,240.0
6861200,6861300,240.0
6861700,6861800,240.0
6862200,6862300,106.25
6862300,6862400,141.0
6862400,6862500,102.5
6862500,6862600,132.5
6862600,6862700,32.5
6862700,6862800,240.0
6863100,6863200,240.0
6863600,6863700,240.0
6864000,6864100,130.0
6864100,6864200,128.75
6864200,6864300,125.0
6864300,6864400,130.0
6864800,6864900,142.5
6864900,6865000,141.66666666666666
6865400,6865500,135.0
6865500,6865600,146.66666666666666
6866000,6866100,105.0
6866100,6866200,130.0
6866600,6866700,98.75
6866700,6866800,130.0
6866800,6866900,76.66666666666667
6866900,6867000,172.5
6867000,6867100,146.66666666666666
6867500,6867600,101.66666666666667
6868000,6868100,240.0
6868400,6868500,240.0
6868900,6869000,32.5
6869000,6869100,105.0
6869100,6869200,141.66666666666666
6869600,6869700,121.25
6870100,6870200,240.0
6870500,6870600,240.0
6871000,6871100,112.5
6871100,6871200,126.66666666666667
6871200,6871300,135.0
6871300,6871400,180.0
6871400,6871500,151.25
6871900,6872000,240.0
6872300,6872400,240.0
6872700,6872800,112.5
6872800,6872900,180.0
6872900,6873000,116.66666666666667
6873000,6873100,72.5
6873100,6873200,172.5
6873200,6873300,20.0
6873300,6873400,144.0
6873400,6873500,100.0
6873500,6873600,130.0
6873600,6873700,32.5
6873700,6873800,130.0
6874100,6874200,45.0
6874200,6874300,141.66666666666666
6874700,6874800,36.666666666666664
6874800,6874900,147.5
6875300,6875400,240.0
6875700,6875800,45.0
6875800,6875900,92.5
6875900,6876000,130.0
6876000,6876100,130.0
6876500,6876600,240.0
6876900,6877000,240.0
6877300,6877400,240.0
6877800,6877900,130.0
6877900,6878000,126.66666666666667
6878000,6878100,147.0
6878100,6878200,147.5
6878600,6878700,240.0
6879100,6879200,240.0
6879500,6879600,130.0
6879600,6879700,76.66666666666667
6879700,6879800,62.5
6879800,6879900,240.0
6880200,6880300,240.0
6880600,6880700,240.0
6881100,6881200,240.0
6881500,6881600,240.0
6881900,6882000,45.0
6882000,6882100,147.5
6882500,6882600,32.5
6882700,6882800,68.75
6882800,6882900,165.0
6882900,6883000,115.0
6883000,6883100,180.0
6883100,6883200,130.0
6883500,6883600,240.0
6883900,6884000,45.0
6884000,6884100,170.0
6884100,6884200,130.0
6884500,6884600,45.0
6884600,6884700,172.5
6884700,6884800,115.0
6884800,6884900,172.5
6884900,6885000,106.25
6885000,6885100,126.66666666666667
6885100,6885200,240.0
6885500,6885600,240.0
6886000,6886100,112.5
6886100,6886200,130.0
6886500,6886600,45.0
6886600,6886700,176.25
6886700,6886800,147.5
6887200,6887300,142.5
6887300,6887400,176.25
6887400,6887500,81.66666666666667
6887500,6887600,118.0
6887600,6887700,126.66666666666667
6887700,6887800,240.0
6888100,6888200,112.5
6888200,6888300,168.0
6888300,6888400,118.0
6888400,6888500,136.25
6888500,6888600,142.5
6888600,6888700,32.5
6888700,6888800,168.75
6888800,6888900,106.25
6888900,6889000,165.0
6889000,6889100,176.25
6889100,6889200,146.66666666666666
6889600,6889700,240.0
6890000,6890100,240.0
6890500,6890600,240.0
6890900,6891000,130.0
6891000,6891100,155.0
6891500,6891600,105.0
6891600,6891700,121.0
6891700,6891800,174.0
6891800,6891900,146.66666666666666
6892200,6892300,240.0
6892700,6892800,240.0
6893100,6893200,45.0
6893200,6893300,171.0
6893300,6893400,171.0
6893400,6893500,176.25
6893500,6893600,141.66666666666666
6894100,6894200,240.0
6894500,6894600,240.0
6895000,6895100,106.25
6895100,6895200,240.0
6895500,6895600,45.0
6895600,6895700,172.5
6895700,6895800,171.0
6895800,6895900,180.0
6895900,6896000,102.5
6896000,6896100,121.66666666666667
6896100,6896200,105.0
6896200,6896300,102.5
6896300,6896400,32.5
6896400,6896500,81.66666666666667
6896500,6896600,28.333333333333332
6896600,6896700,240.0
6897000,6897100,135.0
6897100,6897200,100.0
6897200,6897300,135.0
6897300,6897400,151.25
6897800,6897900,240.0
6898200,6898300,45.0
6898300,6898400,146.66666666666666
6898700,6898800,45.0
6898800,6898900,180.0
6898900,6899000,130.0
6899300,6899400,45.0
6899400,6899500,170.0
6899500,6899600,168.0
6899600,6899700,165.0
6899700,6899800,81.66666666666667
6899800,6899900,175.0
6899900,6900000,177.0
6900000,6900100,136.25
6900100,6900200,135.0
6900200,6900300,62.5
6900300,6900400,125.0
6900400,6900500,98.75
6900500,6900600,130.0
6901000,6901100,240.0
6901400,6901500,45.0
6901500,6901600,172.5
6901600,6901700,170.0
6901700,6901800,145.0
6901800,6901900,112.5
6901900,6902000,180.0
6902000,6902100,130.0
6902400,6902500,240.0
6902900,6903000,240.0
6903300,6903400,240.0
6903700,6903800,240.0
6904200,6904300,240.0
6904600,6904700,130.0
6904700,6904800,121.0
6904800,6904900,176.25
6904900,6905000,174.0
6905000,6905100,172.5
6905100,6905200,76.66666666666667
6905200,6905300,140.0
6905300,6905400,135.0
6905400,6905500,171.0
6905500,6905600,155.0
6906000,6906100,240.0
6906400,6906500,240.0
6906800,6906900,240.0
6907300,6907400,125.0
6907400,6907500,102.5
6907500,6907600,170.0
6907600,6907700,140.0
6907700,6907800,240.0
6908100,6908200,112.5
6908200,6908300,180.0
6908300,6908400,130.0
6908700,6908800,240.0
6909200,6909300,130.0
6909300,6909400,130.0
6909700,6909800,240.0
6910200,6910300,68.75
6910300,6910400,171.0
6910400,6910500,121.66666666666667
6910500,6910600,240.0
6910900,6911000,240.0
6911400,6911500,130.0
6911500,6911600,130.0
6911900,6912000,112.5
6912000,6912100,141.66666666666666
6912500,6912600,240.0
6912900,6913000,45.0
6913000,6913100,98.75
6913100,6913200,81.66666666666667
6913200,6913300,102.5
6913300,6913400,123.33333333333333
6913400,6913500,171.0
6913500,6913600,81.66666666666667
6913600,6913700,136.25
6913700,6913800,240.0
6914100,6914200,240.0
6914600,6914700,146.25
6914700,6914800,106.25
6914800,6914900,165.0
6914900,6915000,76.66666666666667
6915000,6915100,130.0
6915400,6915500,112.5
6915500,6915600,76.66666666666667
6915600,6915700,175.0
6915700,6915800,146.66666666666666
6916200,6916300,81.66666666666667
6916300,6916400,142.5
6916400,6916500,165.0
6916500,6916600,151.25
6916900,6917000,45.0
6917000,6917100,165.0
6917100,6917200,141.66666666666666
6917500,6917600,112.5
6917600,6917700,172.5
6917700,6917800,172.5
6917800,6917900,128.75
6917900,6918000,240.0
6918400,6918500,135.0
6918500,6918600,180.0
6918600,6918700,174.0
6918700,6918800,176.25
6918800,6918900,151.25
6919300,6919400,240.0
6919700,6919800,240.0
6920200,6920300,81.66666666666667
6920300,6920400,240.0
6920700,6920800,240.0
6921200,6921300,240.0
6921600,6921700,240.0
6922000,6922100,240.0
6922500,6922600,240.0
6922900,6923000,130.0
6923000,6923100,102.5
6923100,6923200,141.66666666666666
6923600,6923700,125.0
6923700,6923800,146.66666666666666
6924100,6924200,45.0
6924200,6924300,171.0
6924300,6924400,141.66666666666666
6924800,6924900,240.0
6925200,6925300,240.0
6925700,6925800,138.75
6925800,6925900,116.66666666666667
6925900,6926000,142.5
6926000,6926100,175.0
6926100,6926200,168.0
6926200,6926300,102.5
6926300,6926400,175.0
6926400,6926500,168.0
6926500,6926600,32.5
6926600,6926700,151.25
6927100,6927200,240.0
6927500,6927600,112.5
6927600,6927700,20.0
6927700,6927800,240.0
6928100,6928200,135.0
6928200,6928300,180.0
6928300,6928400,180.0
6928400,6928500,176.25
6928500,6928600,130.0
6928900,6929000,240.0
6929400,6929500,36.666666666666664
6929500,6929600,180.0
6929600,6929700,81.66666666666667
6929700,6929800,130.83333333333334
6929800,6929900,76.66666666666667
6929900,6930000,175.0
6930000,6930100,165.0
6930100,6930200,130.0
6930500,6930600,240.0
6931000,6931100,240.0
6931400,6931500,81.66666666666667
6931500,6931600,240.0
6932000,6932100,240.0
6932400,6932500,112.5
6932500,6932600,175.0
6932600,6932700,180.0
6932700,6932800,172.5
6932800,6932900,165.0
6932900,6933000,155.0
6933400,6933500,112.5
6933500,6933600,130.0
6934000,6934100,81.66666666666667
6934100,6934200,155.0
6934200,6934300,151.25
6934700,6934800,155.0
6934800,6934900,32.5
6934900,6935000,146.66666666666666
6935400,6935500,240.0
6935800,6935900,112.5
6935900,6936000,130.0
6936300,6936400,105.0
6936400,6936500,32.5
6936500,6936600,130.0
6936900,6937000,240.0
6937400,6937500,240.0
6937900,6938000,240.0
6938300,6938400,112.5
6938400,6938500,141.66666666666666
6938800,6938900,45.0
6938900,6939000,142.0
6939000,6939100,68.75
6939100,6939200,175.0
6939200,6939300,176.25
6939300,6939400,130.0
6939700,6939800,45.0
6939800,6939900,81.66666666666667
6939900,6940000,130.0
6940400,6940500,102.5
6940500,6940600,112.5
6940600,6940700,121.66666666666667
6940700,6940800,135.0
6940800,6940900,165.0
6940900,6941000,175.0
6941000,6941100,171.0
6941100,6941200,121.66666666666667
6941200,6941300,112.5
6941300,6941400,132.5
6941400,6941500,240.0
6941800,6941900,146.25
6941900,6942000,66.25
6942000,6942100,117.5
6942500,6942600,150.0
6942600,6942700,167.5
6942700,6942800,102.5
6942800,6942900,142.0
6942900,6943000,138.75
6943000,6943100,174.0
6943100,6943200,146.66666666666666
6943600,6943700,135.0
6943700,6943800,146.66666666666666
6944100,6944200,112.5
6944200,6944300,168.75
6944300,6944400,176.25
6944400,6944500,171.0
6944500,6944600,155.0
6945000,6945100,240.0
6945400,6945500,240.0
6945900,6946000,240.0
6946300,6946400,240.0
6946700,6946800,240.0
6947100,6947200,45.0
6947200,6947300,132.5
6947300,6947400,240.0
6947700,6947800,240.0
6948200,6948300,72.5
6948300,6948400,180.0
6948400,6948500,170.0
6948500,6948600,81.66666666666667
6948600,6948700,180.0
6948700,6948800,98.75
6948800,6948900,168.0
6948900,6949000,130.0
6949300,6949400,112.5
6949400,6949500,121.66666666666667
6949500,6949600,240.0
6949900,6950000,112.5
6950000,6950100,146.66666666666666
6950500,6950600,146.25
6950600,6950700,121.0
6950700,6950800,172.5
6950800,6950900,176.25
6950900,6951000,146.66666666666666
6951400,6951500,72.5
6951500,6951600,174.0
6951600,6951700,171.0
6951700,6951800,146.66666666666666
6952200,6952300,144.0
6952300,6952400,175.0
6952400,6952500,130.0
6952800,6952900,240.0
6953300,6953400,240.0
6953700,6953800,45.0
6953800,6953900,81.66666666666667
6953900,6954000,170.0
6954000,6954100,66.25
6954100,6954200,240.0
6954500,6954600,240.0
6954900,6955000,240.0
6955400,6955500,157.5
6955500,6955600,28.333333333333332
6955600,6955700,32.5
6955700,6955800,240.0
6956100,6956200,45.0
6956200,6956300,147.5
6956700,6956800,240.0
6957100,6957200,240.0
6957500,6957600,240.0
6958000,6958100,112.5
6958100,6958200,172.5
6958200,6958300,81.66666666666667
6958300,6958400,176.25
6958400,6958500,168.75
6958500,6958600,28.333333333333332
6958600,6958700,45.0
6958700,6958800,76.66666666666667
6958800,6958900,130.0
6959300,6959400,36.666666666666664
6959400,6959500,32.5
6959500,6959600,130.0
6959900,6960000,240.0
6960400,6960500,125.0
6960500,6960600,165.0
6960600,6960700,132.5
6960700,6960800,106.25
6960800,6960900,138.75
6960900,6961000,130.0
6961400,6961500,240.0
6961900,6962000,105.0
6962000,6962100,130.0
6962400,6962500,240.0
6962900,6963000,240.0
6963300,6963400,45.0
6963400,6963500,140.0
6963500,6963600,240.0
6963900,6964000,240.0
6964400,6964500,240.0
6964800,6964900,240.0
6965200,6965300,112.5
6965300,6965400,130.0
6965700,6965800,240.0
6966200,6966300,240.0
6966600,6966700,240.0
6967000,6967100,240.0
6967400,6967500,240.0
6967900,6968000,240.0
6968300,6968400,130.0
6968400,6968500,172.5
6968500,6968600,118.0
6968600,6968700,174.0
6968700,6968800,180.0
6968800,6968900,175.0
6968900,6969000,141.66666666666666
6969300,6969400,45.0
6969400,6969500,81.66666666666667
6969500,6969600,172.5
