Start,End,State,Label
5790658,5790682,WRITING,
5790682,5790701,READING,
5790701,5790740,PRECHARGING,
5790740,5790784,ACTIVE,Row 0
5790784,5790803,PRECHARGING,
5790803,5791705,REFRESHING,
5791705,5791753,ACTIVE,Row 0
5791753,5791778,READING,
5791778,5791860,WRITING,
5791860,5791898,PRECHARGING,
5791898,5791915,ACTIVE,Row 0
5791915,5791948,WRITING,
5791948,5792018,READING,
5792018,5792040,WRITING,
5792040,5792063,PRECHARGING,
5792063,5792489,REFRESHING,
5792489,5792556,ACTIVE,Row 0
5792556,5792590,READING,
5792590,5792599,WRITING,
5792599,5792693,READING,
5792693,5792749,PRECHARGING,
5792749,5793183,REFRESHING,
5793183,5793201,ACTIVE,Row 0
5793201,5793223,WRITING,
5793223,5793253,PRECHARGING,
5793253,5793691,REFRESHING,
5793691,5793708,ACTIVE,Row 0
5793708,5793737,READING,
5793737,5793822,WRITING,
5793822,5793882,READING,
5793882,5793900,WRITING,
5793900,5793933,PRECHARGING,
5793933,5793972,ACTIVE,Row 0
5793972,5794086,WRITING,
5794086,5794113,PRECHARGING,
5794113,5794973,REFRESHING,
5794973,5795010,ACTIVE,Row 0
5795010,5795053,WRITING,
5795053,5795071,READING,
5795071,5795089,PRECHARGING,
5795089,5795128,ACTIVE,Row 0
5795128,5795191,READING,
5795191,5795244,PRECHARGING,
5795244,5796183,REFRESHING,
5796183,5796207,ACTIVE,Row 0
5796207,5796286,READING,
5796286,5796339,PRECHARGING,
5796339,5796827,REFRESHING,
5796827,5796902,ACTIVE,Row 0
5796902,5796950,PRECHARGING,
5796950,5796971,ACTIVE,Row 0
5796971,5797102,READING,
5797102,5797126,WRITING,
5797126,5797201,PRECHARGING,
5797201,5798055,REFRESHING,
5798055,5798104,ACTIVE,Row 0
5798104,5798161,PRECHARGING,
5798161,5798186,ACTIVE,Row 0
5798186,5798221,READING,
5798221,5798243,PRECHARGING,
5798243,5798290,ACTIVE,Row 0
5798290,5798346,WRITING,
5798346,5798366,PRECHARGING,
5798366,5798385,ACTIVE,Row 0
5798385,5798409,READING,
5798409,5798442,WRITING,
5798442,5798471,PRECHARGING,
5798471,5799325,REFRESHING,
5799325,5799375,ACTIVE,Row 0
5799375,5799425,READING,
5799425,5799450,PRECHARGING,
5799450,5799501,ACTIVE,Row 0
5799501,5799577,READING,
5799577,5799622,PRECHARGING,
5799622,5800470,REFRESHING,
5800470,5800495,ACTIVE,Row 0
5800495,5800514,READING,
5800514,5800531,PRECHARGING,
5800531,5800568,ACTIVE,Row 0
5800568,5800611,WRITING,
5800611,5800637,READING,
5800637,5800676,WRITING,
5800676,5800717,PRECHARGING,
5800717,5802005,REFRESHING,
5802005,5802035,ACTIVE,Row 0
5802035,5802155,WRITING,
5802155,5802173,PRECHARGING,
5802173,5803448,REFRESHING,
5803448,5803493,ACTIVE,Row 0
5803493,5803519,WRITING,
5803519,5803541,PRECHARGING,
5803541,5803582,ACTIVE,Row 0
5803582,5803611,READING,
5803611,5803691,PRECHARGING,
5803691,5803718,ACTIVE,Row 0
5803718,5803804,WRITING,
5803804,5803833,PRECHARGING,
5803833,5803852,ACTIVE,Row 0
5803852,5803888,WRITING,
5803888,5803972,READING,
5803972,5804021,PRECHARGING,
5804021,5804050,ACTIVE,Row 0
5804050,5804069,WRITING,
5804069,5804102,PRECHARGING,
5804102,5805447,REFRESHING,
5805447,5805483,ACTIVE,Row 0
5805483,5805510,WRITING,
5805510,5805576,PRECHARGING,
5805576,5808618,REFRESHING,
5808618,5808664,ACTIVE,Row 0
5808664,5808681,WRITING,
5808681,5808698,READING,
5808698,5808754,WRITING,
5808754,5808782,PRECHARGING,
5808782,5808801,ACTIVE,Row 0
5808801,5808857,READING,
5808857,5808902,WRITING,
5808902,5808951,READING,
5808951,5808990,PRECHARGING,
5808990,5809013,ACTIVE,Row 0
5809013,5809064,READING,
5809064,5809094,PRECHARGING,
5809094,5810438,REFRESHING,
5810438,5810529,ACTIVE,Row 0
5810529,5810565,READING,
5810565,5810632,PRECHARGING,
5810632,5810662,ACTIVE,Row 0
5810662,5810700,READING,
5810700,5810741,WRITING,
5810741,5810761,READING,
5810761,5810794,PRECHARGING,
5810794,5810819,ACTIVE,Row 0
5810819,5810837,WRITING,
5810837,5810863,PRECHARGING,
5810863,5810881,ACTIVE,Row 0
5810881,5810905,WRITING,
5810905,5810925,READING,
5810925,5810967,PRECHARGING,
5810967,5813555,REFRESHING,
5813555,5813641,ACTIVE,Row 0
5813641,5813660,READING,
5813660,5813742,WRITING,
5813742,5813759,READING,
5813759,5813778,PRECHARGING,
5813778,5814208,REFRESHING,
5814208,5814239,ACTIVE,Row 0
5814239,5814260,READING,
5814260,5814307,WRITING,
5814307,5814361,READING,
5814361,5814434,PRECHARGING,
5814434,5814476,ACTIVE,Row 0
5814476,5814518,WRITING,
5814518,5814536,PRECHARGING,
5814536,5815478,REFRESHING,
5815478,5815524,ACTIVE,Row 0
5815524,5815556,READING,
5815556,5815575,WRITING,
5815575,5815680,PRECHARGING,
5815680,5815735,ACTIVE,Row 0
5815735,5815754,READING,
5815754,5815781,PRECHARGING,
5815781,5815841,ACTIVE,Row 0
5815841,5815885,PRECHARGING,
5815885,5815908,ACTIVE,Row 0
5815908,5815967,READING,
5815967,5816050,WRITING,
5816050,5816080,READING,
5816080,5816112,PRECHARGING,
5816112,5816158,ACTIVE,Row 0
5816158,5816190,PRECHARGING,
5816190,5816233,ACTIVE,Row 0
5816233,5816250,PRECHARGING,
5816250,5817560,REFRESHING,
5817560,5817577,ACTIVE,Row 0
5817577,5817632,READING,
5817632,5817655,PRECHARGING,
5817655,5817690,ACTIVE,Row 0
5817690,5817759,READING,
5817759,5817789,PRECHARGING,
5817789,5817806,ACTIVE,Row 0
5817806,5817847,READING,
5817847,5817879,PRECHARGING,
5817879,5818305,REFRESHING,
5818305,5818322,ACTIVE,Row 0
5818322,5818396,WRITING,
5818396,5818439,READING,
5818439,5818519,WRITING,
5818519,5818568,READING,
5818568,5818608,PRECHARGING,
5818608,5818658,ACTIVE,Row 0
5818658,5818715,WRITING,
5818715,5818734,PRECHARGING,
5818734,5818798,ACTIVE,Row 0
5818798,5818813,WRITING,
5818813,5818883,READING,
5818883,5818916,WRITING,
5818916,5818959,PRECHARGING,
5818959,5819380,REFRESHING,
5819380,5819442,ACTIVE,Row 0
5819442,5819467,PRECHARGING,
5819467,5819893,REFRESHING,
5819893,5819919,ACTIVE,Row 0
5819919,5819952,WRITING,
5819952,5820000,READING,
5820000,5820026,PRECHARGING,
5820026,5820449,REFRESHING,
5820449,5820473,ACTIVE,Row 0
5820473,5820501,READING,
5820501,5820527,PRECHARGING,
5820527,5820551,ACTIVE,Row 0
5820551,5820570,READING,
5820570,5820579,WRITING,
5820579,5820646,READING,
5820646,5820679,PRECHARGING,
5820679,5821135,REFRESHING,
5821135,5821220,ACTIVE,Row 0
5821220,5821255,PRECHARGING,
5821255,5821274,ACTIVE,Row 0
5821274,5821294,READING,
5821294,5821314,PRECHARGING,
5821314,5822171,REFRESHING,
5822171,5822190,ACTIVE,Row 0
5822190,5822219,READING,
5822219,5822229,WRITING,
5822229,5822285,READING,
5822285,5822384,WRITING,
5822384,5822414,READING,
5822414,5822455,PRECHARGING,
5822455,5823307,REFRESHING,
5823307,5823346,ACTIVE,Row 0
5823346,5823365,READING,
5823365,5823382,PRECHARGING,
5823382,5823399,ACTIVE,Row 0
5823399,5823462,WRITING,
5823462,5823484,PRECHARGING,
5823484,5823926,REFRESHING,
5823926,5823964,ACTIVE,Row 0
5823964,5824021,WRITING,
5824021,5824039,PRECHARGING,
5824039,5824886,REFRESHING,
5824886,5824906,ACTIVE,Row 0
5824906,5824950,READING,
5824950,5825080,PRECHARGING,
5825080,5825130,ACTIVE,Row 0
5825130,5825161,PRECHARGING,
5825161,5825188,ACTIVE,Row 0
5825188,5825219,READING,
5825219,5825253,PRECHARGING,
5825253,5825717,REFRESHING,
5825717,5825734,ACTIVE,Row 0
5825734,5825800,WRITING,
5825800,5825827,PRECHARGING,
5825827,5827147,REFRESHING,
5827147,5827166,ACTIVE,Row 0
5827166,5827198,WRITING,
5827198,5827232,READING,
5827232,5827267,PRECHARGING,
5827267,5827728,REFRESHING,
5827728,5827768,ACTIVE,Row 0
5827768,5827786,WRITING,
5827786,5827803,PRECHARGING,
5827803,5828662,REFRESHING,
5828662,5828689,ACTIVE,Row 0
5828689,5828760,READING,
5828760,5828786,WRITING,
5828786,5828820,PRECHARGING,
5828820,5831029,REFRESHING,
5831029,5831047,ACTIVE,Row 0
5831047,5831151,READING,
5831151,5831175,PRECHARGING,
5831175,5831205,ACTIVE,Row 0
5831205,5831236,READING,
5831236,5831293,WRITING,
5831293,5831324,PRECHARGING,
5831324,5832608,REFRESHING,
5832608,5832663,ACTIVE,Row 0
5832663,5832691,WRITING,
5832691,5832711,PRECHARGING,
5832711,5833135,REFRESHING,
5833135,5833159,ACTIVE,Row 0
5833159,5833192,READING,
5833192,5833210,WRITING,
5833210,5833238,READING,
5833238,5833269,WRITING,
5833269,5833318,READING,
5833318,5833416,PRECHARGING,
5833416,5833436,ACTIVE,Row 0
5833436,5833507,READING,
5833507,5833557,PRECHARGING,
5833557,5834455,REFRESHING,
5834455,5834487,ACTIVE,Row 0
5834487,5834513,WRITING,
5834513,5834555,PRECHARGING,
5834555,5834583,ACTIVE,Row 0
5834583,5834600,READING,
5834600,5834624,PRECHARGING,
5834624,5836764,REFRESHING,
5836764,5836806,ACTIVE,Row 0
5836806,5836839,WRITING,
5836839,5836873,PRECHARGING,
5836873,5837305,REFRESHING,
5837305,5837365,ACTIVE,Row 0
5837365,5837390,READING,
5837390,5837421,WRITING,
5837421,5837457,PRECHARGING,
5837457,5837877,REFRESHING,
5837877,5837909,ACTIVE,Row 0
5837909,5837937,WRITING,
5837937,5837998,READING,
5837998,5838028,PRECHARGING,
5838028,5838485,REFRESHING,
5838485,5838513,ACTIVE,Row 0
5838513,5838549,WRITING,
5838549,5838567,READING,
5838567,5838588,PRECHARGING,
5838588,5838627,ACTIVE,Row 0
5838627,5838642,WRITING,
5838642,5838667,READING,
5838667,5838681,WRITING,
5838681,5838771,READING,
5838771,5838822,PRECHARGING,
5838822,5838867,ACTIVE,Row 0
5838867,5838886,WRITING,
5838886,5838979,READING,
5838979,5838996,WRITING,
5838996,5839013,READING,
5839013,5839038,PRECHARGING,
5839038,5839073,ACTIVE,Row 0
5839073,5839136,WRITING,
5839136,5839175,PRECHARGING,
5839175,5840049,REFRESHING,
5840049,5840067,ACTIVE,Row 0
5840067,5840228,READING,
5840228,5840255,PRECHARGING,
5840255,5840302,ACTIVE,Row 0
5840302,5840344,READING,
5840344,5840382,PRECHARGING,
5840382,5841731,REFRESHING,
5841731,5841790,ACTIVE,Row 0
5841790,5841808,READING,
5841808,5841826,WRITING,
5841826,5841871,PRECHARGING,
5841871,5841909,ACTIVE,Row 0
5841909,5842015,READING,
5842015,5842034,WRITING,
5842034,5842079,PRECHARGING,
5842079,5842145,ACTIVE,Row 0
5842145,5842251,READING,
5842251,5842302,PRECHARGING,
5842302,5842331,ACTIVE,Row 0
5842331,5842365,WRITING,
5842365,5842383,READING,
5842383,5842400,PRECHARGING,
5842400,5842823,REFRESHING,
5842823,5842853,ACTIVE,Row 0
5842853,5842900,WRITING,
5842900,5842927,READING,
5842927,5842970,WRITING,
5842970,5843076,READING,
5843076,5843117,PRECHARGING,
5843117,5843170,ACTIVE,Row 0
5843170,5843225,PRECHARGING,
5843225,5847635,REFRESHING,
5847635,5847658,ACTIVE,Row 0
5847658,5847718,WRITING,
5847718,5847780,READING,
5847780,5847805,WRITING,
5847805,5847847,READING,
5847847,5847878,WRITING,
5847878,5847948,READING,
5847948,5847965,PRECHARGING,
5847965,5847984,ACTIVE,Row 0
5847984,5848003,WRITING,
5848003,5848050,READING,
5848050,5848062,WRITING,
5848062,5848100,READING,
5848100,5848160,WRITING,
5848160,5848221,READING,
5848221,5848284,WRITING,
5848284,5848311,PRECHARGING,
5848311,5849165,REFRESHING,
5849165,5849209,ACTIVE,Row 0
5849209,5849232,PRECHARGING,
5849232,5849281,ACTIVE,Row 0
5849281,5849342,PRECHARGING,
5849342,5849377,ACTIVE,Row 0
5849377,5849388,WRITING,
5849388,5849463,READING,
5849463,5849503,PRECHARGING,
5849503,5850361,REFRESHING,
5850361,5850380,ACTIVE,Row 0
5850380,5850425,WRITING,
5850425,5850442,PRECHARGING,
5850442,5851296,REFRESHING,
5851296,5851315,ACTIVE,Row 0
5851315,5851364,READING,
5851364,5851418,PRECHARGING,
5851418,5851435,ACTIVE,Row 0
5851435,5851493,WRITING,
5851493,5851542,READING,
5851542,5851573,PRECHARGING,
5851573,5851615,ACTIVE,Row 0
5851615,5851649,READING,
5851649,5851666,PRECHARGING,
5851666,5852099,REFRESHING,
5852099,5852129,ACTIVE,Row 0
5852129,5852156,WRITING,
5852156,5852188,PRECHARGING,
5852188,5853068,REFRESHING,
5853068,5853113,ACTIVE,Row 0
5853113,5853145,WRITING,
5853145,5853162,READING,
5853162,5853239,PRECHARGING,
5853239,5853258,ACTIVE,Row 0
5853258,5853285,READING,
5853285,5853340,WRITING,
5853340,5853363,READING,
5853363,5853403,PRECHARGING,
5853403,5857003,REFRESHING,
5857003,5857044,ACTIVE,Row 0
5857044,5857095,READING,
5857095,5857139,WRITING,
5857139,5857175,READING,
5857175,5857201,WRITING,
5857201,5857223,PRECHARGING,
5857223,5857256,ACTIVE,Row 0
5857256,5857304,WRITING,
5857304,5857322,READING,
5857322,5857380,WRITING,
5857380,5857409,PRECHARGING,
5857409,5857848,REFRESHING,
5857848,5857875,ACTIVE,Row 0
5857875,5857908,READING,
5857908,5857936,PRECHARGING,
5857936,5857954,ACTIVE,Row 0
5857954,5858038,WRITING,
5858038,5858118,READING,
5858118,5858158,PRECHARGING,
5858158,5858220,ACTIVE,Row 0
5858220,5858304,PRECHARGING,
5858304,5859593,REFRESHING,
5859593,5859619,ACTIVE,Row 0
5859619,5859648,READING,
5859648,5859684,PRECHARGING,
5859684,5861008,REFRESHING,
5861008,5861057,ACTIVE,Row 0
5861057,5861126,WRITING,
5861126,5861155,READING,
5861155,5861188,WRITING,
5861188,5861211,PRECHARGING,
5861211,5861647,REFRESHING,
5861647,5861674,ACTIVE,Row 0
5861674,5861770,READING,
5861770,5861787,WRITING,
5861787,5861805,READING,
5861805,5861823,PRECHARGING,
5861823,5862693,REFRESHING,
5862693,5862718,ACTIVE,Row 0
5862718,5862770,READING,
5862770,5862807,PRECHARGING,
5862807,5863238,REFRESHING,
5863238,5863289,ACTIVE,Row 0
5863289,5863344,READING,
5863344,5863375,WRITING,
5863375,5863419,PRECHARGING,
5863419,5863458,ACTIVE,Row 0
5863458,5863497,WRITING,
5863497,5863536,READING,
5863536,5863554,PRECHARGING,
5863554,5863592,ACTIVE,Row 0
5863592,5863661,READING,
5863661,5863702,WRITING,
5863702,5863731,READING,
5863731,5863765,PRECHARGING,
5863765,5865577,REFRESHING,
5865577,5865597,ACTIVE,Row 0
5865597,5865627,WRITING,
5865627,5865658,PRECHARGING,
5865658,5865695,ACTIVE,Row 0
5865695,5865790,READING,
5865790,5865817,WRITING,
5865817,5865906,READING,
5865906,5866003,WRITING,
5866003,5866021,PRECHARGING,
5866021,5866062,ACTIVE,Row 0
5866062,5866081,WRITING,
5866081,5866113,READING,
5866113,5866136,PRECHARGING,
5866136,5867000,REFRESHING,
5867000,5867033,ACTIVE,Row 0
5867033,5867053,READING,
5867053,5867086,PRECHARGING,
5867086,5867530,REFRESHING,
5867530,5867557,ACTIVE,Row 0
5867557,5867607,WRITING,
5867607,5867694,PRECHARGING,
5867694,5867714,ACTIVE,Row 0
5867714,5867750,WRITING,
5867750,5867769,PRECHARGING,
5867769,5869066,REFRESHING,
5869066,5869108,ACTIVE,Row 0
5869108,5869132,READING,
5869132,5869165,PRECHARGING,
5869165,5869591,REFRESHING,
5869591,5869632,ACTIVE,Row 0
5869632,5869651,PRECHARGING,
5869651,5874489,REFRESHING,
5874489,5874535,ACTIVE,Row 0
5874535,5874622,PRECHARGING,
5874622,5875046,REFRESHING,
5875046,5875067,ACTIVE,Row 0
5875067,5875081,WRITING,
5875081,5875144,READING,
5875144,5875174,WRITING,
5875174,5875220,PRECHARGING,
5875220,5876076,REFRESHING,
5876076,5876108,ACTIVE,Row 0
5876108,5876140,READING,
5876140,5876291,WRITING,
5876291,5876312,READING,
5876312,5876345,PRECHARGING,
5876345,5877683,REFRESHING,
5877683,5877702,ACTIVE,Row 0
5877702,5877778,READING,
5877778,5877791,WRITING,
5877791,5877811,READING,
5877811,5877844,PRECHARGING,
5877844,5879198,REFRESHING,
5879198,5879222,ACTIVE,Row 0
5879222,5879240,WRITING,
5879240,5879386,READING,
5879386,5879431,WRITING,
5879431,5879450,PRECHARGING,
5879450,5879474,ACTIVE,Row 0
5879474,5879515,READING,
5879515,5879553,PRECHARGING,
5879553,5879582,ACTIVE,Row 0
5879582,5879607,WRITING,
5879607,5879694,READING,
5879694,5879809,PRECHARGING,
5879809,5882002,REFRESHING,
5882002,5882062,ACTIVE,Row 0
5882062,5882080,WRITING,
5882080,5882117,PRECHARGING,
5882117,5882554,REFRESHING,
5882554,5882606,ACTIVE,Row 0
5882606,5882635,WRITING,
5882635,5882738,READING,
5882738,5882760,WRITING,
5882760,5882778,READING,
5882778,5882801,WRITING,
5882801,5882861,PRECHARGING,
5882861,5882897,ACTIVE,Row 0
5882897,5882929,WRITING,
5882929,5882972,READING,
5882972,5883009,PRECHARGING,
5883009,5883910,REFRESHING,
5883910,5883955,ACTIVE,Row 0
5883955,5883985,PRECHARGING,
5883985,5884022,ACTIVE,Row 0
5884022,5884196,READING,
5884196,5884233,WRITING,
5884233,5884282,PRECHARGING,
5884282,5884327,ACTIVE,Row 0
5884327,5884370,PRECHARGING,
5884370,5884403,ACTIVE,Row 0
5884403,5884439,WRITING,
5884439,5884460,READING,
5884460,5884505,PRECHARGING,
5884505,5884938,REFRESHING,
5884938,5884967,ACTIVE,Row 0
5884967,5885036,READING,
5885036,5885075,PRECHARGING,
5885075,5885105,ACTIVE,Row 0
5885105,5885179,WRITING,
5885179,5885210,READING,
5885210,5885232,PRECHARGING,
5885232,5887399,REFRESHING,
5887399,5887423,ACTIVE,Row 0
5887423,5887477,READING,
5887477,5887502,WRITING,
5887502,5887532,PRECHARGING,
5887532,5887577,ACTIVE,Row 0
5887577,5887638,WRITING,
5887638,5887709,PRECHARGING,
5887709,5888586,REFRESHING,
5888586,5888623,ACTIVE,Row 0
5888623,5888642,READING,
5888642,5888680,PRECHARGING,
5888680,5889120,REFRESHING,
5889120,5889141,ACTIVE,Row 0
5889141,5889172,READING,
5889172,5889188,WRITING,
5889188,5889237,READING,
5889237,5889282,PRECHARGING,
5889282,5889705,REFRESHING,
5889705,5889737,ACTIVE,Row 0
5889737,5889771,READING,
5889771,5889792,PRECHARGING,
5889792,5891585,REFRESHING,
5891585,5891602,ACTIVE,Row 0
5891602,5891622,READING,
5891622,5891656,WRITING,
5891656,5891675,PRECHARGING,
5891675,5892566,REFRESHING,
5892566,5892584,ACTIVE,Row 0
5892584,5892699,WRITING,
5892699,5892814,READING,
5892814,5892829,WRITING,
5892829,5892862,READING,
5892862,5892888,WRITING,
5892888,5892940,PRECHARGING,
5892940,5892986,ACTIVE,Row 0
5892986,5893033,READING,
5893033,5893058,WRITING,
5893058,5893092,READING,
5893092,5893118,WRITING,
5893118,5893149,PRECHARGING,
5893149,5893581,REFRESHING,
5893581,5893607,ACTIVE,Row 0
5893607,5893652,WRITING,
5893652,5893678,PRECHARGING,
5893678,5893703,ACTIVE,Row 0
5893703,5893731,READING,
5893731,5893750,PRECHARGING,
5893750,5893784,ACTIVE,Row 0
5893784,5893820,READING,
5893820,5893858,WRITING,
5893858,5893933,PRECHARGING,
5893933,5893988,ACTIVE,Row 0
5893988,5894057,READING,
5894057,5894090,PRECHARGING,
5894090,5895380,REFRESHING,
5895380,5895399,ACTIVE,Row 0
5895399,5895433,READING,
5895433,5895463,WRITING,
5895463,5895480,READING,
5895480,5895551,WRITING,
5895551,5895582,READING,
5895582,5895634,WRITING,
5895634,5895707,READING,
5895707,5895767,WRITING,
5895767,5895786,READING,
5895786,5895820,WRITING,
5895820,5895850,PRECHARGING,
5895850,5896720,REFRESHING,
5896720,5896756,ACTIVE,Row 0
5896756,5896877,WRITING,
5896877,5896931,PRECHARGING,
5896931,5896982,ACTIVE,Row 0
5896982,5897043,READING,
5897043,5897061,PRECHARGING,
5897061,5897119,ACTIVE,Row 0
5897119,5897136,READING,
5897136,5897158,WRITING,
5897158,5897228,READING,
5897228,5897252,WRITING,
5897252,5897277,READING,
5897277,5897319,PRECHARGING,
5897319,5897337,ACTIVE,Row 0
5897337,5897411,READING,
5897411,5897495,PRECHARGING,
5897495,5898424,REFRESHING,
5898424,5898451,ACTIVE,Row 0
5898451,5898607,READING,
5898607,5898629,PRECHARGING,
5898629,5898648,ACTIVE,Row 0
5898648,5898774,WRITING,
5898774,5898848,PRECHARGING,
5898848,5898872,ACTIVE,Row 0
5898872,5898893,READING,
5898893,5898923,PRECHARGING,
5898923,5898963,ACTIVE,Row 0
5898963,5899013,READING,
5899013,5899056,PRECHARGING,
5899056,5899090,ACTIVE,Row 0
5899090,5899125,READING,
5899125,5899154,WRITING,
5899154,5899246,READING,
5899246,5899267,PRECHARGING,
5899267,5900558,REFRESHING,
5900558,5900583,ACTIVE,Row 0
5900583,5900639,WRITING,
5900639,5900663,PRECHARGING,
5900663,5901534,REFRESHING,
5901534,5901554,ACTIVE,Row 0
5901554,5901653,WRITING,
5901653,5901700,PRECHARGING,
5901700,5901731,ACTIVE,Row 0
5901731,5901745,WRITING,
5901745,5901769,READING,
5901769,5901793,WRITING,
5901793,5901857,READING,
5901857,5901905,WRITING,
5901905,5901963,READING,
5901963,5901997,PRECHARGING,
5901997,5902861,REFRESHING,
5902861,5902923,ACTIVE,Row 0
5902923,5902984,WRITING,
5902984,5903004,READING,
5903004,5903021,PRECHARGING,
5903021,5903478,REFRESHING,
5903478,5903520,ACTIVE,Row 0
5903520,5903532,WRITING,
5903532,5903624,READING,
5903624,5903643,PRECHARGING,
5903643,5904087,REFRESHING,
5904087,5904106,ACTIVE,Row 0
5904106,5904132,READING,
5904132,5904170,PRECHARGING,
5904170,5905110,REFRESHING,
5905110,5905142,ACTIVE,Row 0
